id;original_title;popularity;budget;revenue;genres;vote_count;vote_average;tagline;runtime;release_date
284053;Thor: Ragnarok;50.646;180000000;853977126;Action|Adventure|Comedy|Fantasy;12526;7.5;No Hammer. No Problem.;131;2017-10-25
8373;Transformers: Revenge of the Fallen;5.462;150000000;836297228;Science Fiction|Action|Adventure;5273;6.0;Revenge is coming.;150;2009-06-19
27205;Inception;50.114;160000000;825532764;Action|Science Fiction|Adventure;23700;8.3;Your mind is the scene of the crime.;148;2010-07-15
297762;Wonder Woman;27.489;149000000;821847012;Action|Adventure|Fantasy;13408;7.3;Power. Grace. Wisdom. Wonder.;141;2017-05-30
557;Spider-Man;24.474;139000000;821708551;Fantasy|Action;10712;7.1;With great power comes great responsibility.;121;2002-05-01
602;Independence Day;17.841;75000000;817400891;Action|Adventure|Science Fiction;5864;6.8;Earth. Take a good look. It might be your last.;145;1996-06-25
259316;Fantastic Beasts and Where to Find Them;31.552;180000000;809342332;Adventure|Family|Fantasy;12902;7.4;From J.K. Rowling's wizarding world.;133;2016-11-16
354912;Coco;32.55;175000000;800526015;Animation|Family|Comedy|Adventure|Fantasy;9753;8.2;The celebration of a lifetime;105;2017-10-27
166426;Pirates of the Caribbean: Dead Men Tell No Tales;27.726;230000000;794191988;Adventure|Action|Fantasy|Comedy;7376;6.6;All pirates must die.;129;2017-05-23
601;E.T. the Extra-Terrestrial;17.906;10500000;792965326;Science Fiction|Adventure|Family|Fantasy;6958;7.5;He is afraid. He is alone. He is three million light years from home.;115;1982-06-11
673;Harry Potter and the Prisoner of Azkaban;27.558;130000000;789804554;Adventure|Fantasy;12500;7.9;Something wicked this way comes.;141;2004-05-31
558;Spider-Man 2;10.14;200000000;783766341;Action|Adventure|Fantasy;8717;7.0;There's a hero in all of us.;127;2004-06-25
131631;The Hunger Games: Mockingjay - Part 1;34.476;125000000;752100229;Science Fiction|Adventure|Thriller;10675;6.8;Fire burns brighter in the darkness;123;2014-11-18
127585;X-Men: Days of Future Past;26.157;250000000;747862775;Action|Adventure|Fantasy|Science Fiction;10644;7.5;To save the future, they must alter the past;131;2014-05-15
119450;Dawn of the Planet of the Apes;22.791;170000000;710644566;Science Fiction|Action|Drama|Thriller;7464;7.3;One last chance for peace.;130;2014-06-26
346364;It;21.738;35000000;700381748;Horror;12195;7.2;Your fears are unleashed;135;2017-09-06
277834;Moana;7.059;150000000;695331111;Adventure|Comedy|Family|Animation;7372;7.5;The ocean is calling.;107;2016-11-23
284052;Doctor Strange;38.308;165000000;677700000;Action|Adventure|Fantasy|Science Fiction;13630;7.4;Open your mind. Change your reality.;115;2016-10-25
141052;Justice League;34.729;500000000;657924295;Action|Adventure|Fantasy|Science Fiction;8128;6.2;;120;2017-11-15
131634;The Hunger Games: Mockingjay - Part 2;17.788;160000000;653428261;Action|Adventure|Science Fiction;8018;6.8;The fire will burn forever.;137;2015-11-18
76338;Thor: The Dark World;24.249;170000000;644571402;Action|Adventure|Fantasy;10913;6.6;Delve into the darkness;112;2013-10-29
335797;Sing;20.477;75000000;632443719;Animation|Comedy|Drama|Family;4613;7.0;Auditions begin 2016.;108;2016-11-23
286217;The Martian;29.206;108000000;630161890;Drama|Adventure|Science Fiction;12901;7.7;Bring Him Home;141;2015-09-30
263115;Logan;30.787;97000000;616801808;Action|Drama|Science Fiction;13096;7.8;His time has come;137;2017-02-28
335988;Transformers: The Last Knight;25.551;217000000;605425157;Action|Science Fiction|Thriller|Adventure;3449;6.0;For one world to live, the other must die.;149;2017-06-16
216015;Fifty Shades of Grey;22.735;40000000;571006128;Drama|Romance|Thriller;6813;5.5;Are you curious?;125;2015-02-11
293167;Kong: Skull Island;27.688;185000000;566652812;Action|Adventure|Fantasy;6483;6.4;All hail the king;118;2017-03-08
41513;The Smurfs;16.808;110000000;563749323;Animation|Family|Adventure|Comedy|Fantasy;2299;5.7;Smurf Happens.;103;2011-07-29
381890;美人鱼;8.941;60720000;553810228;Comedy|Fantasy|Romance;153;6.4;Half Fish, Half Human, 100% Assassin;93;2016-02-08
20352;Despicable Me;19.066;69000000;543513985;Animation|Family|Comedy;10600;7.2;Superbad. Superdad.;95;2010-07-08
374720;Dunkirk;24.212;100000000;525573161;War|Action|Drama;9814;7.4;Survival is Victory;107;2017-07-19
280;Terminator 2: Judgment Day;38.225;102000000;520000000;Action|Thriller|Science Fiction;7276;7.9;It's nothing personal.;137;1991-07-03
172385;Rio 2;13.983;103000000;500188435;Adventure|Comedy|Family|Animation;1954;6.3;He's villainous, she's venomous.;102;2014-03-19
295693;The Boss Baby;8.246;125000000;498814908;Animation|Comedy|Family;4571;6.4;Born leader;97;2017-03-23
281338;War for the Planet of the Apes;25.501;150000000;488533726;Drama|Science Fiction|War;5551;7.0;For freedom. For family. For the planet.;140;2017-07-11
61791;Rise of the Planet of the Apes;21.607;93000000;482860185;Thriller|Action|Drama|Science Fiction;7712;7.2;Evolution Becomes Revolution.;105;2011-08-03
313369;La La Land;29.143;30000000;445435700;Comedy|Drama|Romance|Music;10751;7.9;Here's to the fools who dream.;129;2016-11-29
449927;追龍;5.876;200000000;445000000;Action|Crime|History;35;7.0;;128;2017-09-28
1734;The Mummy Returns;21.948;98000000;433013274;Adventure|Action|Fantasy;4209;6.2;The most powerful force on earth is about to be unleashed by the two people who should know better.;130;2001-05-04
316029;The Greatest Showman;21.654;84000000;432844677;Drama;5694;8.0;The Impossible Comes True;105;2017-12-20
564;The Mummy;17.784;80000000;415885488;Adventure|Action|Fantasy;5340;6.7;The legend you know. The adventure you have yet to imagine.;124;1999-04-16
76170;The Wolverine;5.5;120000000;415440673;Action|Science Fiction|Adventure|Fantasy;6462;6.3;When he's most vulnerable, he's most dangerous.;126;2013-07-23
207703;Kingsman: The Secret Service;22.791;81000000;414351546;Crime|Comedy|Action|Adventure;10928;7.6;Manners maketh man.;129;2015-01-24
343668;Kingsman: The Golden Circle;21.504;104000000;410902662;Action|Adventure|Comedy;6000;7.0;Reports of my death have been greatly exaggerated.;141;2017-09-20
282035;The Mummy;17.341;125000000;409231607;Fantasy|Thriller|Action|Adventure|Horror;4694;5.5;Welcome To A New World of Gods And Monsters;110;2017-06-06
70981;Prometheus;22.601;130000000;403170142;Science Fiction|Adventure|Mystery;7793;6.4;The Search for Our Beginning Could Lead to Our End.;124;2012-05-30
1735;The Mummy: Tomb of the Dragon Emperor;20.985;145000000;401128639;Adventure|Action|Fantasy;2740;5.3;A New Evil Awakens.;112;2008-07-01
260514;Cars 3;18.895;175000000;383925276;Adventure|Animation|Comedy|Family;2860;6.7;It's not over until lightning strikes.;102;2017-06-15
341174;Fifty Shades Darker;14.828;55000000;378827494;Drama|Romance;4710;6.2;Every fairy tale has a dark side.;118;2017-02-08
272;Batman Begins;31.039;150000000;374218673;Action|Crime|Drama;13103;7.6;Evil fears the knight.;140;2005-06-10
372058;君の名は。;22.454;0;357986087;Romance|Animation|Drama;4667;8.5;;106;2016-08-26
568;Apollo 13;24.819;52000000;355237933;Drama|History;3072;7.4;Houston, we have a problem.;140;1995-06-30
392044;Murder on the Orient Express;21.349;55000000;351839303;Crime|Drama|Mystery;5855;6.7;Everyone is a suspect;114;2017-11-03
198663;The Maze Runner;36.942;34000000;348300000;Action|Mystery|Science Fiction|Thriller;11226;7.1;Remember. Survive. Run.;113;2014-09-10
77931;The Smurfs 2;13.98;105000000;347434178;Fantasy|Family|Comedy|Animation;1302;5.7;Get ready to get naughty!;105;2013-07-30
136799;Trolls;25.24;125000000;346864462;Adventure|Family|Comedy|Fantasy|Music|Animation;2013;6.6;Find your happy place;92;2016-10-13
47971;xXx: Return of Xander Cage;23.64;85000000;346147658;Action|Adventure|Crime;2597;5.6;There are no more patriots, just rebels and tyrants.;107;2017-01-13
8871;How the Grinch Stole Christmas;24.349;123000000;345141403;Family|Comedy|Fantasy;3921;6.6;He puts the mean in green.;104;2000-11-17
311324;The Great Wall;18.017;150000000;331957105;Action|Adventure|Fantasy;2985;5.8;1700 years to build. 5500 miles long. What were they trying to keep out?;103;2016-12-16
260346;Taken 3;26.071;48000000;325771424;Thriller|Action;3612;6.2;It Ends Here;109;2014-12-16
173897;Resident Evil: The Final Chapter;1.4;40000000;312242626;Action|Horror|Science Fiction;1629;5.9;Back to the Hive;107;2016-12-23
324849;The Lego Batman Movie;19.748;80000000;311950384;Action|Animation|Comedy|Family|Fantasy;3095;7.2;Always be yourself. Unless you can be Batman.;104;2017-02-08
294254;Maze Runner: The Scorch Trials;23.405;61000000;311256926;Action|Science Fiction|Thriller;6732;6.6;The Maze Was Just the Beginning.;132;2015-09-09
360814;दंगल;9.81;10400000;310000000;Drama|Action;391;8.1;;161;2016-12-21
396422;Annabelle: Creation;21.519;15000000;305092201;Horror|Mystery|Thriller;3468;6.5;You don't know the real story;109;2017-08-03
47964;A Good Day to Die Hard;17.011;92000000;304654182;Action|Thriller;4583;5.2;Yippee Ki-Yay Mother Russia;98;2013-02-06
840;Close Encounters of the Third Kind;21.859;20000000;303788635;Science Fiction|Drama;2199;7.4;We are not alone.;135;1977-11-16
274870;Passengers;12.714;110000000;303144152;Drama|Romance|Science Fiction;8435;6.8;There is a reason they woke up.;116;2016-12-21
35791;Resident Evil: Afterlife;1.4;60000000;300228084;Action|Adventure|Horror|Science Fiction;2248;6.0;She's back...And she's bringing a few of her friends.;97;2010-09-09
283366;Miss Peregrine's Home for Peculiar Children;20.929;110000000;296485719;Drama|Fantasy|Adventure|Family;6605;6.7;Stay peculiar;127;2016-09-28
262500;Insurgent;30.211;110000000;295238201;Action|Adventure|Science Fiction|Thriller;7107;6.3;One Choice Can Destroy You;119;2015-03-18
364689;Ferdinand;19.869;111000000;295038508;Animation|Family|Adventure|Comedy;1561;7.1;Built To Fight. Born To Love;107;2017-12-09
381288;Split;30.919;9000000;278454358;Horror|Thriller;11151;7.3;Kevin has 23 distinct personalities. The 24th is about to be unleashed.;117;2017-01-19
299824;寻龙诀;9.566;37000000;278300000;Action|Adventure|Fantasy;97;6.0;;127;2015-12-18
350312;Baahubali 2: The Conclusion;10.63;40000000;275947313;Action|Drama;273;7.0;;168;2017-04-27
129;千と千尋の神隠し;27.812;19000000;274925095;Animation|Family|Fantasy;8083;8.5;;125;2001-07-20
274;The Silence of the Lambs;4.991;19000000;272742922;Crime|Drama|Thriller|Horror;9186;8.3;To enter the mind of a killer she must challenge the mind of a madman.;119;1991-02-01
147441;Exodus: Gods and Kings;20.735;140000000;268031828;Adventure|Drama|Action;3063;5.8;Once brothers, now enemies.;150;2014-12-03
8844;Jumanji;4.915;65000000;262797249;Adventure|Fantasy|Family;6442;7.2;Roll the dice and unleash the excitement!;104;1995-12-15
335984;Blade Runner 2049;40.992;150000000;259239658;Science Fiction|Drama;7335;7.4;The key to the future is finally unearthed.;163;2017-10-04
116149;Paddington;12.457;55000000;259207227;Comedy|Adventure|Family;2052;7.1;Please look after this bear. Thank you;96;2014-11-24
419430;Get Out;24.07;4500000;255407969;Mystery|Thriller|Horror;9605;7.5;Just because you're invited, doesn't mean you're welcome.;104;2017-02-24
383785;功夫瑜伽;10.304;65000000;254212245;Mystery|Action|Adventure|Comedy;165;5.6;;130;2017-01-27
508;Love Actually;14.98;40000000;244931766;Comedy|Romance|Drama;3840;7.1;The ultimate romantic comedy.;135;2003-09-07
881;A Few Good Men;12.5;40000000;243240178;Drama;1734;7.4;;138;1992-12-11
121856;Assassin's Creed;15.499;125000000;240697856;Action|Adventure|Science Fiction;5261;5.4;Your destiny is in your blood.;115;2016-12-21
363676;Sully;17.308;60000000;238470033;Drama|History;4220;7.1;The Untold Story Behind the Miracle on the Hudson.;96;2016-09-07
205596;The Imitation Game;26.593;14000000;233555708;History|Drama|Thriller|War;11077;8.1;The true enigma was the man who cracked the code.;113;2014-11-14
126889;Alien: Covenant;25.986;97000000;232380243;Horror|Science Fiction|Thriller;5265;5.9;The path to paradise begins in hell;122;2017-05-09
381284;Hidden Figures;24.993;25000000;230698791;Drama|History;5193;8.0;Meet the women you don't know, behind the mission you do.;127;2016-12-10
43074;Ghostbusters;27.499;144000000;229147509;Action|Fantasy|Comedy;4019;5.4;Who You Gonna Call?;116;2016-07-14
339403;Baby Driver;29.221;34000000;226945087;Action|Crime;8940;7.4;All you need is one killer track.;113;2017-06-28
339964;Valerian and the City of a Thousand Planets;26.519;177200000;225874228;Adventure|Science Fiction|Action;4487;6.6;;136;2017-07-20
457251;芳华;3.666;0;224160000;Drama|History|Music;30;7.7;;136;2017-12-15
274855;Geostorm;17.605;120000000;221600160;Action|Science Fiction|Thriller;2427;5.8;Some things were never meant to be controlled.;109;2017-10-13
207932;Inferno;14.34;75000000;220021259;Mystery|Thriller|Drama;4078;5.9;His greatest challenge. Humanity's last hope.;121;2016-10-13
49017;Dracula Untold;26.766;70000000;217124280;Horror|Action|Drama|Fantasy|War;3918;6.2;Every bloodline has a beginning;92;2014-10-01
378236;The Emoji Movie;17.224;50000000;216909830;Animation|Family|Comedy;1625;5.3;Not easy being meh;86;2017-07-23
6114;Dracula;16.001;40000000;215862692;Romance|Horror;2515;7.4;Love never dies.;128;1992-11-13
88;Dirty Dancing;16.038;6000000;213893795;Drama|Music|Romance;3317;7.3;Have the time of your life.;100;1987-08-21
95610;Bridget Jones's Baby;10.018;35000000;211952420;Comedy|Romance;1956;6.4;Old flame. New fling. Big problem.;123;2016-09-14
296096;Me Before You;18.07;20000000;207945075;Drama|Romance;6389;7.7;Live boldly;110;2016-06-01
329865;Arrival;28.68;47000000;203388186;Drama|Science Fiction|Mystery;11073;7.5;Why are they here?;116;2016-11-10
513434;カメラを止めるな！;7.159;30000;200000000;Comedy|Horror;118;8.1;Don't Stop Shooting!;96;2017-11-04
76285;Percy Jackson: Sea of Monsters;13.665;90000000;199850315;Adventure|Family|Fantasy;3349;5.9;Where There Are Gods, There Are Monsters.;106;2013-08-07
137116;Smurfs: The Lost Village;19.98;60000000;197183546;Adventure|Animation|Comedy|Family;802;6.2;;89;2017-03-23
193610;The Other Woman;11.69;40000000;196781193;Comedy|Romance;2414;6.3;The oddest friends are about to get even;109;2014-04-16
1824;50 First Dates;12.967;75000000;196482882;Comedy|Romance;4409;6.7;Imagine having to win over the girl of your dreams... every friggin' day.;99;2004-02-13
399055;The Shape of Water;19.211;19500000;194989655;Drama|Fantasy|Romance;7795;7.2;A Fairy Tale for Troubled Times;123;2017-12-01
381289;A Dog's Purpose;14.551;22000000;194647323;Comedy|Drama|Family|Fantasy|Adventure;1660;7.3;Every dog happens for a reason.;100;2017-01-19
156022;The Equalizer;30.643;55000000;192330738;Thriller|Action|Crime;5333;7.2;What do you see when you look at me?;132;2014-09-24
346648;Paddington 2;11.252;40000000;185847106;Adventure|Comedy|Family;996;7.5;It takes a bear to catch a thief;104;2017-11-09
353616;Pitch Perfect 3;17.79;45000000;184724494;Comedy|Music;2073;6.5;Last Call Pitches;93;2017-12-20
267935;The BFG;15.755;140000000;183345589;Adventure|Family|Fantasy;2048;6.2;The world is more giant than you can imagine.;120;2016-06-01
332210;Storks;14.409;70000000;182379278;Adventure|Animation|Comedy|Family;1405;6.5;Find Your Flock;87;2016-09-22
419680;Daddy's Home 2;15.133;69000000;180613180;Comedy;1379;6.1;More Daddies. More Problems.;100;2017-11-09
339846;Baywatch;21.865;69000000;177856751;Action|Comedy;5144;6.1;Don't worry, summer is coming;116;2017-05-12
390043;The Hitman's Bodyguard;23.133;30000000;176586701;Action|Comedy;3341;6.8;Get Triggered;118;2017-08-16
324786;Hacksaw Ridge;27.69;40000000;175302354;Drama|History|War;7125;8.1;One of the greatest heroes in American history never fired a bullet.;139;2016-10-07
446354;The Post;14.948;50000000;174503458;Drama|History;2731;7.0;Truth be told;116;2017-12-22
346685;The Girl on the Train;11.295;45000000;173185859;Crime|Drama|Mystery|Romance|Thriller;3729;6.3;What you see can hurt you.;112;2016-10-05
324552;John Wick: Chapter 2;34.318;40000000;171539887;Thriller|Action|Crime;6732;7.1;Never stab the devil in the back;122;2017-02-08
315837;Ghost in the Shell;24.51;110000000;169801921;Action|Science Fiction|Thriller|Drama;5472;6.0;There's nothing sadder than a puppet without a ghost.;107;2017-03-29
166424;Fantastic Four;13.473;120000000;167977596;Action|Adventure|Science Fiction;4016;4.4;Change is coming.;100;2015-08-05
227306;Unbroken;10.105;65000000;163442937;Drama|War;2353;7.4;Survival. Resilience. Redemption.;137;2014-12-25
513335;ایتالیا ایتالیا;0.612;0;162593526;Drama|Comedy|Fantasy;0;0.0;;102;2017-10-04
333484;The Magnificent Seven;18.18;90000000;162360636;Adventure|Action|Western;3809;6.2;Justice has a number.;132;2016-09-14
343611;Jack Reacher: Never Go Back;16.973;60000000;162146076;Action|Thriller;2945;5.6;Justice is Coming.;118;2016-10-19
300669;Don't Breathe;11.424;9900000;159047649;Crime|Horror|Thriller;4003;6.9;This house looked like an easy target, until they found out what was inside.;89;2016-06-08
136795;The Heat;17.385;43000000;158674180;Action|Comedy|Crime;2580;6.6;Action's never been so hot!;117;2013-06-27
359940;Three Billboards Outside Ebbing, Missouri;19.924;15000000;158526998;Crime|Drama;5911;8.2;;115;2017-11-10
55779;Final Destination 5;13.314;47000000;157887643;Horror|Mystery;1837;6.0;We all share a common destination.;92;2011-08-12
1996;Lara Croft: Tomb Raider - The Cradle of Life;14.02;95000000;156505388;Action|Adventure|Fantasy|Thriller;2722;5.7;Adventuress Lara Croft goes on a quest to save the mythical Pandora's Box;117;2003-07-21
302946;The Accountant;18.147;44000000;155160045;Crime|Thriller|Drama;3572;6.9;Calculate your choices.;128;2016-10-13
65759;Happy Feet Two;14.43;130000000;150406466;Animation|Comedy|Family;827;6.0;Every step counts.;100;2011-11-17
351694;西游记之大圣归来;8.624;10000000;150000000;Fantasy|Animation|Comedy;88;7.2;;89;2015-07-10
193756;Lone Survivor;14.002;40000000;149295601;Action|Drama|War;2448;7.4;Based on true acts of courage;121;2013-12-24
10054;Spy Kids;12.336;35000000;147934180;Action|Comedy|Family|Adventure;2012;5.7;Real spies...only smaller;88;2001-03-18
399404;Darkest Hour;15.025;30000000;147568410;Drama|History;2936;7.3;Never never never surrender;125;2017-11-22
274857;King Arthur: Legend of the Sword;21.886;175000000;146175066;Action|Drama|Fantasy;3535;6.5;From nothing comes a King;126;2017-05-10
379149;The Foreigner;16.293;35000000;145374099;Action|Thriller;1199;6.7;Never push a good man too far;113;2017-09-28
294272;Pete's Dragon;18.295;65000000;143695338;Adventure|Family|Fantasy;1407;6.3;Some secrets are too big to keep.;103;2016-08-10
305470;Power Rangers;18.232;100000000;142337240;Action|Adventure|Science Fiction;2861;6.2;Together we are more;124;2017-03-23
271718;Trainwreck;19.547;35000000;140795793;Comedy|Romance;1826;5.8;We All Know One.;125;2015-07-17
223702;Sausage Party;15.06;19000000;140705322;Adventure|Animation|Comedy|Fantasy;4492;5.6;Always use condiments;89;2016-07-11
417870;Girls Trip;11.73;19000000;140376621;Comedy;1012;6.8;Forgive us in advance for this wild weekend;122;2017-07-21
334543;Lion;25.178;12000000;140312928;Drama;4173;8.2;The search begins;118;2016-11-24
41216;Legend of the Guardians: The Owls of Ga'Hoole;12.042;80000000;140073390;Animation|Adventure|Family|Fantasy;1315;6.6;On his way to finding a legend...he will become one.;97;2010-07-10
441889;सीक्रेट सुपरस्टार;7.087;286284;137416709;Drama|Music;68;7.8;;150;2017-10-19
337170;American Made;15.018;50000000;133511855;Action|Crime;2401;6.8;Based on a True Lie;115;2017-08-08
431530;A Bad Moms Christmas;16.67;28000000;130560428;Comedy;1159;6.3;;104;2017-11-01
225886;Sex Tape;22.701;40000000;126069509;Comedy;2843;5.3;A movie about a movie they don't want you to see.;97;2014-07-17
397567;신과함께-죄와 벌;9.518;18300000;125983972;Drama|Fantasy|Action;135;7.7;Fate continues even after death;139;2017-12-14
80274;Ender's Game;11.037;110000000;125537191;Science Fiction|Action|Adventure;3763;6.6;This is not a game.;114;2013-10-23
268531;Captain Underpants: The First Epic Movie;18.843;38000000;125289450;Action|Animation|Comedy|Family;647;6.0;;89;2017-06-01
274862;The Lego Ninjago Movie;14.668;70000000;123081555;Action|Animation|Adventure|Family;475;6.3;Find Your Inner Piece;101;2017-09-21
440021;Happy Death Day;10.918;4800000;122637878;Horror|Mystery|Thriller;3657;6.6;Get up. Live your day. Get killed. Again.;97;2017-10-12
296524;Deepwater Horizon;15.647;110000000;121790373;Drama|Action;2739;6.7;When faced with our darkest hour, hope is not a tactic;107;2016-09-29
300168;天將雄師;10.112;65000000;121545703;Action|Drama|Adventure;271;6.0;When the Eagle meets the Dragon;127;2015-02-19
369885;Allied;18.317;85000000;119520023;Action|Drama|War|Romance|Thriller;2964;6.7;The enemy is listening.;124;2016-11-17
72197;The Pirates! In an Adventure with Scientists!;11.899;60000000;118338361;Animation|Adventure|Family|Comedy;613;6.4;It's A Plunderful Life;88;2012-03-12
356305;Why Him?;9.342;38000000;118034273;Comedy;2661;6.2;Of all the guys his daughter could have chosen...;111;2016-12-22
23437;A Nightmare on Elm Street;14.554;35000000;115664037;Horror|Mystery|Thriller;1535;5.5;Never Sleep Again.;95;2010-04-30
384682;Office Christmas Party;14.298;45000000;114501299;Comedy;1268;5.6;Party Like Your Job Depends On It;105;2016-11-25
353491;The Dark Tower;23.72;60000000;113231078;Action|Fantasy|Science Fiction|Western|Adventure;3135;5.6;There are other worlds than these;95;2017-08-03
39691;Cats & Dogs: The Revenge of Kitty Galore;11.84;85000000;112483764;Comedy|Family|Action|Fantasy;308;5.0;Just like real spies... only furrier.;82;2010-07-28
440472;The Upside;13.266;37500000;111353135;Comedy|Drama;450;7.1;Based on a true story.;126;2019-01-10
71;Billy Elliot;11.193;5000000;109280263;Drama|Comedy|Music;2144;7.6;Inside every one of us is a special talent waiting to come out. The trick is finding it.;110;2000-05-18
37247;The Graduate;13.444;3000000;104945305;Comedy|Drama;1684;7.7;This is Benjamin. He's a little worried about his future.;106;1967-12-21
922;Dead Man;10.593;9000000;103800000;Drama|Fantasy|Western;761;7.3;No one can survive becoming a legend.;121;1995-12-23
157353;Transcendence;12.896;100000000;103039258;Thriller|Science Fiction|Drama|Mystery;3685;6.0;Yesterday, Dr. Will Caster was only human...;119;2014-04-16
298250;Jigsaw;17.102;10000000;102952888;Crime|Horror|Mystery|Thriller;2057;6.1;A New Game Begins.;92;2017-10-26
377447;鐵道飛虎;6.048;50000000;102205175;Action|Comedy|War;60;6.1;Roaring soon;124;2016-12-23
395992;Life;26.233;58000000;100541806;Horror|Science Fiction|Thriller;4486;6.4;Be careful what you search for;103;2017-03-22
341013;Atomic Blonde;19.551;30000000;95673925;Action|Mystery|Thriller;3937;6.3;Talents can be overrated.;115;2017-07-26
271969;Ben-Hur;10.991;100000000;94061311;Action|Adventure|Drama;1104;5.6;First to finish. Last to die.;125;2016-08-17
345938;The Shack;14.79;20000000;92924405;Drama|Fantasy;867;7.1;You're never as alone as you think.;132;2017-03-03
496230;Heartthrob;4.87;4000000;90000000;Thriller|Romance;48;5.6;;86;2017-10-10
396535;부산행;11.292;8820000;87547518;Action|Horror|Thriller;2848;7.7;Life-or-death survival begins.;118;2016-07-20
345920;Collateral Beauty;11.383;36000000;87416021;Drama|Romance;3496;7.2;We are all connected;97;2016-12-06
441909;टाइगर ज़िंदा है;5.086;15000000;87320000;Action|Thriller;56;6.1;;165;2017-12-18
10199;The Tale of Despereaux;14.643;60000000;86900000;Adventure|Animation|Family;512;5.8;Small Mouse. Big Dreams;93;2008-12-19
116;Match Point;11.752;15000000;85306374;Drama|Thriller|Crime|Romance;2322;7.3;Passion Temptation Obsession;124;2005-10-26
328387;Nerve;13.583;19000000;85241496;Mystery|Adventure|Crime;4893;7.1;We dare you.;96;2016-06-27
353070;Going in Style;10.057;25000000;84618541;Crime|Comedy;1466;6.6;;96;2017-04-06
271706;大魚海棠;7.539;4531653;84552250;Animation|Adventure|Fantasy;179;7.6;Two worlds. One destiny.;101;2016-07-08
14564;Rings;14.21;25000000;83080890;Horror;1837;4.9;Evil is reborn.;102;2017-02-01
329263;Fack ju Göhte 2;5.321;0;83027924;Comedy;595;6.5;;115;2015-09-10
437068;택시운전사;11.137;12820000;81927980;Drama|History|Action;165;8.2;Based on true events, an untold story of a taxi driver.;138;2017-08-02
335796;Ouija: Origin of Evil;10.132;9000000;81705746;Horror|Thriller;1523;6.0;When you talk to the other side, you never know who will be listening.;99;2016-10-20
346672;Underworld: Blood Wars;18.407;35000000;81093313;Action|Fantasy|Horror|Drama;2407;5.5;Protect the Bloodline;91;2016-11-24
2039;Moonstruck;13.856;0;80640528;Comedy|Drama|Romance;392;6.8;Life. Family. Love.;102;1987-12-18
49517;Tinker Tailor Soldier Spy;13.287;30000000;80630608;Drama|Thriller|Mystery;1498;6.7;How do you find an enemy who is hidden right before your eyes?;127;2011-09-16
711;Finding Forrester;8.441;43000000;80049764;Drama;573;7.1;In an ordinary place, he found the one person to make his life extraordinary.;136;2000-12-21
479794;缝纫机乐队;1.464;0;80000000;Music|Comedy|Drama;1;7.0;;117;2017-09-30
315011;シン・ゴジラ;12.675;15000000;77947607;Action|Science Fiction|Horror;380;6.6;A god incarnate. A city doomed.;120;2016-07-29
391713;Lady Bird;16.123;10000000;76858273;Comedy|Drama;4242;7.3;Fly Away Home.;94;2017-09-08
374416;Quo vado?;8.356;11089000;75173000;Comedy;1342;6.8;;86;2016-01-01
334541;Manchester by the Sea;11.713;9000000;75026965;Drama;3390;7.5;;138;2016-11-18
81836;To Rome with Love;9.878;17000000;73244881;Romance|Comedy|Drama;1182;5.7;;111;2012-04-20
137;Groundhog Day;12.471;14600000;70906973;Romance|Fantasy|Drama|Comedy;4324;7.5;He’s having the worst day of his life … over, and over …;101;1993-02-11
891;All the President's Men;23.147;8500000;70600000;Drama|History|Mystery|Thriller;854;7.8;The most devastating detective story of this century.;138;1976-04-04
313297;Kubo and the Two Strings;23.386;60000000;69929545;Animation|Adventure|Family;2200;7.7;The quest begins;102;2016-08-18
374205;ワンピース　フィルム GOLD;13.957;0;66207073;Action|Animation|Adventure|Comedy;168;7.2;;120;2016-07-23
415842;American Assassin;15.079;33000000;66167951;Action|Thriller;1734;6.3;Assassins aren't born. They're made.;112;2017-09-14
423899;Victoria & Abdul;11.285;0;65421267;Drama|History;691;6.9;History's most unlikely friendship.;112;2017-09-14
335777;The Nut Job 2: Nutty by Nature;9.889;40000000;65146020;Family|Animation|Adventure|Comedy;227;5.8;Get ready. Get set. Get nuts!;91;2017-08-11
376867;Moonlight;14.297;4000000;65046687;Drama;4265;7.4;This is the story of a lifetime;111;2016-10-21
262841;Monster Trucks;13.408;125000000;64493915;Action|Comedy|Science Fiction;456;5.9;Meet Creech;105;2016-12-26
393457;Fences;9.853;24000000;64414761;Drama;1573;6.8;Some people build fences to keep people out, and other people build fences to keep people in.;139;2016-12-16
290512;The Mountain Between Us;12.126;35000000;62832209;Romance|Adventure|Drama;1318;6.5;What if your life depended on a stranger?;109;2017-10-05
290250;The Nice Guys;13.72;50000000;62788218;Comedy|Crime|Action;4620;7.1;Private dicks;116;2016-05-15
287903;Krampus;12.575;15000000;61788393;Horror|Comedy|Fantasy;1124;6.0;You don't want to be on his list.;98;2015-11-26
1551;Flatliners;12.206;26000000;61489265;Drama|Horror|Science Fiction|Thriller;811;6.4;Some lines shouldn't be crossed.;115;1990-08-10
370665;दिलवाले;7.139;26000000;61000000;Crime|Action|Comedy;122;6.2;;158;2015-12-18
373569;Snatched;13.367;42000000;60845711;Action|Comedy;527;5.3;Mess with me, mess with my mother.;90;2017-05-03
335360;My Little Pony: The Movie;13.522;0;60330833;Music|Adventure|Animation|Family|Fantasy;163;6.9;Discover A Different Breed Of Hero;99;2017-10-05
396371;Molly's Game;18.501;30000000;59284015;Crime|Drama;1901;7.1;Deal with her.;140;2017-12-25
